,Dominant_Topic,Date,Text
182,1,2023-03-06,"...

I have done some car camping myself (NC 500 with a Tesla Model S and Wales with a Model 3). I’d love to see how it’s possible with a 500e. Maybe I’d try the NC500 again!"
203,1,2023-01-28,"...

You'll need to wind all the windows down, obviously.

Wrap up warm.

... you might be missing the meaning I had intended, though. Think on it! "
718,1,2020-09-09,"Yeah, they seem to have pitched it pretty well. Will be interesting to see if the usual Fiat discounts are available too..."
195,1,2023-01-28,Women feel the cold more than men. GF would have mine on 25 degrees if I let her. 
87,1,2022-09-17,They're still trying to figure out if there is one single component they can carry over from the last model so they can still call it a Panda! 
188,1,2023-03-07,In deed it is very likely that we will stop in Belfast! Thanks for the advice regarding vegan food - can't wait!
268,1,2022-06-12,"...

I tried looking there the other day could did see anything (other than the back up door release). I’ll have a look again in the morning."
316,1,2022-05-14,"...

The height adjustment is a lever on the side of the seat, marked B in this picture from the handbook.






"
75,1,2022-01-19,"...

I can only assume you have taken the healthy choice not to peruse social media or the comments under articles about EVs (and who could blame you, frankly)."
240,1,2022-09-06,"








Sea-sucker roof bars. Front ones attached to glass sunroof"
15,1,2023-04-06,"...

There’s a mild hybrid Suzuki Ignis too. I’d bite their hand off for an electric version of that or the Panda 4x4."
218,1,2022-12-03,"My 12v battery is leaking so pretty sure this is the issue






















"
494,1,2022-02-08,"...

You shouldn't need heat to wipers as the cabin heat should defrost this."
302,1,2022-06-03,"It started happening again, then everything went back to normal quickly again 🤷‍♂️"
283,1,2022-06-13,"...

 Will check again when I finish work. It’s so stupid at this point"
123,1,2023-01-06,"...

Because accidents never happen to good drivers? "
509,1,2021-08-10,"tsh2, I plugged in this morning, and vehicle recognised the scheduled time (00:30 - 04:30). I pressed the Black (Sealed button below the lights) in the charging port and vehicle started charging overriding the schedule. I hope this assists."
273,1,2022-06-13,"...

Still can find the button to open the bonnet! Total joke!"
305,1,2022-05-30,"As any experienced cabbie would tell you, you don't wanna go south of the river at that time of night....."
385,1,2022-03-28,"...

My understanding is 37kWh (not kW 😄 ) is the usable portion of the 42kWh battery - no setting involved, that's just how the manufacturer has set it up, and that would equate to 100% shown on the dashboard/app (while being 88% of the actual size). I definitely plan to just go to 100% by default, except maybe when rapid charging."
186,1,2023-03-07,"If you’re stopping in Belfast while in NI be sure to check out Jumon. Not fully vegan but mostly and very tasty food. you’ve timed it reasonably well, there’s just the start of a half decent collection of rapid chargers here."
703,1,2020-11-19,"...

Really, I was thinking having the steering wheel next to the side of the road you need to park might be an advantage "
322,1,2022-05-14,"...

Do you happen to know where the microphone setting is located as I have looked everywhere?"
480,1,2021-11-30,"Great news, will give that a go tonight - why is this so difficult ! 

Thanks for the help ....."
321,1,2022-05-13,"...

Have you tried in settings? It’s not on by default."
320,1,2022-05-21,"Your lucky having a seat height adjustment. I have the Red edition with only the 'four way seats' . Not the optional 'six way seats'. So no height adjustments. 
I wish they'd explained this better when buying. Course if you have the posh versions this probably isn't an issue. Myself being 6ft4 I'd like to lower the seat my wife being 5ft4 has a booster cushion. We manage ok. 
Oh my Foxhound mix dog think 40kg Fat Labrador size. Due to a pressing need to get to the vets whilst I was away from home with the usual Mokka dog taxi . She had to carry Bailey in the 500. He popped in and was really quickly at home on the back seats. We don't use the back at all but at a push it's surprisingly roomy. I spent 25mins this afternoon vacuuming his fur off the seats. Love the dog but how he moults!"
364,1,2022-04-01,"The government grant being discontinued certainly wont help, but there is a strong suspicion that fitters were not passing on all of the benefit to customers, so hopefully the price difference wont be the whole £350. Certainly worth shopping around your local suppliers / fitters."
653,1,2021-04-25,"Forgot to mention the excellent turning circle (not quite Honda-e or BMW i3 small but almost and still great so this city car is easily manoeuvrable. 
And surprised by the high quality of the rear view park camera. Pin sharp/high resolution/colourful. Compared to our newish e-208 which has a pretty low res rear view camera.I was just surprised by the all round quality of the Fiat. 
And it had a normal sized and useable glove box. Not massive but not full of a fuse box as far as I could tell!

Have now read up on Fiat website and they do say you can do 1 pedal driving so please try this for me. I drove mostly in the default Normal Mode but there was definite re-gen in Range Mode, but did not try it around town in that mode. This should be a feature of all EVs -1 pedal driving as helps to charge battery and improves range. e-208 has minimal re-gen and ID3 also did not regen much in its equivalent ""B"" mode."
629,1,2021-06-21,Ours is status 30 as well and we were told end of June.
121,1,2023-01-06,"...

I'd rather have that than running over a child (or dog, or fox, or any living being)!"
147,1,2023-05-19,"...

Pretty tight squeeze. Depends how wide the keyboard is. I have measured with front passenger seat fully forward and tilted forward and get just over 1.5m on the diagonal nearside front to offside back. Hope this helps."
